Gene	LINC1KD-1-D2-NTC_ATCACG_L008	LINC1KD-2-D2-658_CGATGT_L008	LINC1KD-3-D3-NTC_TTAGGC_L008	LINC1KD-4-1D3-658_TGACCA_L008	LINC1KD-5-2D3-NTC_GCCAAT_L008	LINC1KD-6-2D3-658_TAGCTT_L008
ENSMUSG00000021211.3	0	0	0	0	0	0
ENSMUSG00000021213.11	0	0	0	0	1	1
ENSMUSG00000021214.13	0	0	0	0	0	0
ENSMUSG00000021215.14	1380	1456	1089	1390	1076	1653
ENSMUSG00000021216.6	0	2	0	0	0	0
ENSMUSG00000021217.7	43	42	58	67	83	67
ENSMUSG00000021218.9	3189	3292	2337	3379	2704	4077
ENSMUSG00000021219.16	0	0	0	1	1	0
ENSMUSG00000021221.15	16	8	14	25	18	22
ENSMUSG00000021222.8	1290	1597	1085	1479	1410	1664
ENSMUSG00000021223.13	11	15	12	9	17	0
ENSMUSG00000021224.14	624	681	476	508	588	681
ENSMUSG00000021226.7	90	75	20	57	57	109
ENSMUSG00000021228.14	0	0	2	1	5	0
ENSMUSG00000021234.9	72	55	46	66	65	76
ENSMUSG00000021235.13	723	876	661	940	812	913
ENSMUSG00000021236.16	167	313	186	247	213	280
ENSMUSG00000021238.10	244	247	301	240	328	235
ENSMUSG00000021239.12	0	0	0	0	0	0
ENSMUSG00000021240.5	249	243	163	216	200	165
ENSMUSG00000021241.6	342	340	281	438	328	475
ENSMUSG00000021242.8	2003	2225	1782	2295	2761	2481
ENSMUSG00000021243.14	280	906	525	694	303	421
ENSMUSG00000021244.15	2564	2749	2116	2770	1840	1991
ENSMUSG00000021245.14	308	366	373	412	282	460
ENSMUSG00000021248.8	3213	3441	2219	4035	3356	3603
ENSMUSG00000021250.13	69	89	29	66	62	57
ENSMUSG00000021252.11	720	602	722	873	775	821
ENSMUSG00000021253.6	0	0	4	0	1	9
ENSMUSG00000021254.8	663	735	450	666	651	644
ENSMUSG00000021255.17	25873	24536	17338	20465	23026	18722
ENSMUSG00000021256.5	1099	1021	578	978	697	874
ENSMUSG00000021257.14	678	397	359	385	567	222
ENSMUSG00000021258.9	1193	962	847	1178	1140	1248
ENSMUSG00000021259.4	26	10	3	2	6	4
ENSMUSG00000021260.7	0	9	0	7	1	0
ENSMUSG00000021262.14	336	564	265	474	346	473
ENSMUSG00000021263.10	2	0	0	0	0	0
ENSMUSG00000021264.11	766	709	429	888	590	875
ENSMUSG00000021265.3	0	15	7	8	25	4
ENSMUSG00000021266.16	1371	1724	1150	1638	1410	1661
ENSMUSG00000021268.17	3415	4244	2684	5578	2650	5050
ENSMUSG00000021270.13	37296	43145	36490	38306	31341	45182
ENSMUSG00000021271.4	166	258	132	190	196	239
ENSMUSG00000021273.9	2021	2367	2181	2712	1818	2289
ENSMUSG00000021275.15	820	778	569	730	620	606
ENSMUSG00000021276.9	366	546	423	459	445	492
ENSMUSG00000021277.16	874	896	591	784	624	588
ENSMUSG00000021278.6	55	47	105	343	129	184
ENSMUSG00000021279.4	3681	3972	2729	3222	2970	2795
ENSMUSG00000021280.8	3	16	3	17	16	4
ENSMUSG00000021281.15	0	11	20	1	7	8
ENSMUSG00000021282.16	6829	6378	4700	5787	5243	6752
ENSMUSG00000021285.14	482	494	305	380	466	458
ENSMUSG00000021286.7	409	487	402	419	465	452
ENSMUSG00000021287.12	627	452	377	530	465	361
ENSMUSG00000021288.18	976	1120	566	895	814	1058
ENSMUSG00000021290.5	32	56	95	81	35	110
ENSMUSG00000021294.7	758	541	480	567	727	555
ENSMUSG00000021298.7	0	16	1	3	4	0
ENSMUSG00000021301.8	0	0	4	13	0	1
ENSMUSG00000021302.9	272	310	150	358	195	285
ENSMUSG00000021303.13	0	0	0	0	0	7
ENSMUSG00000021306.10	43	110	33	59	71	52
ENSMUSG00000021311.8	951	1182	984	919	761	863
ENSMUSG00000021313.15	118	116	137	204	85	117
ENSMUSG00000021314.11	390	377	320	310	407	374
ENSMUSG00000021318.15	382	384	283	278	248	325
ENSMUSG00000021319.6	166	331	214	529	195	356
ENSMUSG00000021322.7	100	82	98	106	108	142
ENSMUSG00000021326.11	4830	4797	3332	5166	4301	4923
ENSMUSG00000021327.18	157	177	121	109	187	258
ENSMUSG00000021335.13	0	0	0	0	0	0
ENSMUSG00000021336.16	0	0	0	0	0	0
ENSMUSG00000021337.7	0	0	0	2	2	0
ENSMUSG00000021338.17	822	901	642	924	746	789
ENSMUSG00000021339.3	254	292	200	314	280	318
ENSMUSG00000021340.12	7	0	0	0	0	0
ENSMUSG00000021342.13	0	0	0	0	0	0
ENSMUSG00000021345.15	0	0	0	0	0	0
ENSMUSG00000021346.13	0	0	0	0	0	0
ENSMUSG00000021347.3	0	0	0	0	0	0
ENSMUSG00000021348.2	0	0	0	0	0	0
ENSMUSG00000021356.9	17	4	2	3	2	3
ENSMUSG00000021357.13	590	665	441	429	451	648
ENSMUSG00000021359.15	47	102	55	57	54	38
ENSMUSG00000021360.15	723	1161	704	1112	528	802
ENSMUSG00000021361.6	987	1310	999	1221	1111	1514
ENSMUSG00000021362.6	3	0	2	0	1	0
ENSMUSG00000021363.13	41	25	19	42	35	44
ENSMUSG00000021364.15	141	209	140	231	155	174
ENSMUSG00000021365.14	27	1	21	34	32	40
ENSMUSG00000021366.7	606	505	504	448	473	404
ENSMUSG00000021367.7	44	71	46	72	46	61
ENSMUSG00000021368.14	242	211	208	327	202	313
ENSMUSG00000021371.4	313	300	219	278	284	299
ENSMUSG00000021373.15	31	43	13	43	20	15
ENSMUSG00000021374.9	3021	3006	2528	2937	2116	2832
ENSMUSG00000021375.9	1202	1401	777	885	866	730
ENSMUSG00000021376.10	84	80	87	65	61	58
ENSMUSG00000021377.14	2594	2599	2216	3872	2808	3746
ENSMUSG00000021379.1	49	40	31	57	58	84
ENSMUSG00000021381.4	10	24	18	3	17	4
ENSMUSG00000021384.14	6	2	2	18	9	28
ENSMUSG00000021385.9	625	848	459	678	506	775
ENSMUSG00000021388.14	0	0	0	0	0	0
ENSMUSG00000021390.5	0	0	0	0	0	0
ENSMUSG00000021391.9	244	221	200	322	211	315
ENSMUSG00000021392.7	470	419	500	546	363	393
ENSMUSG00000021395.10	2544	2724	2409	2531	2192	2438
ENSMUSG00000021396.4	11	3	8	18	16	14
ENSMUSG00000021400.6	1045	1306	885	1474	1201	1568
ENSMUSG00000021403.2	12	34	75	31	20	12
ENSMUSG00000021404.12	0	0	0	0	1	0
ENSMUSG00000021408.14	381	396	347	372	442	410
ENSMUSG00000021411.15	10	27	32	35	13	36
ENSMUSG00000021413.8	711	822	665	794	558	755
ENSMUSG00000021414.7	9	0	6	12	9	4
ENSMUSG00000021415.13	0	0	0	0	0	0
ENSMUSG00000021416.11	5	21	12	14	7	13
ENSMUSG00000021417.14	377	644	302	615	357	505
ENSMUSG00000021418.15	348	587	518	736	477	721
ENSMUSG00000021420.12	292	440	274	420	396	515
ENSMUSG00000021423.5	0	0	5	0	0	0
ENSMUSG00000021427.9	3639	3799	3565	4248	3838	4785
ENSMUSG00000021428.8	404	483	314	436	340	342
ENSMUSG00000021431.14	896	1255	447	809	871	1052
ENSMUSG00000021432.14	77	114	97	118	130	124
ENSMUSG00000021439.7	0	0	0	0	0	0
ENSMUSG00000021440.6	0	0	0	0	0	0
ENSMUSG00000021441.4	0	0	0	0	0	0
ENSMUSG00000021448.6	0	0	3	2	5	0
ENSMUSG00000021451.15	1093	945	902	855	964	784
ENSMUSG00000021453.2	8	26	33	115	58	95
ENSMUSG00000021456.7	190	467	225	772	281	709
ENSMUSG00000021457.14	893	1263	889	1336	987	1286
ENSMUSG00000021458.16	246	406	270	317	306	319
ENSMUSG00000021460.16	351	422	233	312	296	315
ENSMUSG00000021461.16	275	255	177	339	283	258
ENSMUSG00000021464.14	1019	909	655	997	935	937
ENSMUSG00000021466.11	844	862	857	806	767	754
ENSMUSG00000021468.7	760	831	674	901	801	1012
ENSMUSG00000021469.9	28	42	56	65	79	89
ENSMUSG00000021470.17	1731	1507	846	1150	740	1214
ENSMUSG00000021474.8	1320	1690	1217	1758	1115	1319
ENSMUSG00000021476.8	114	164	51	125	101	137
ENSMUSG00000021477.8	2112	2607	2615	3456	3285	4155
ENSMUSG00000021478.5	0	0	0	0	0	0
ENSMUSG00000021481.11	726	711	470	544	573	758
ENSMUSG00000021482.9	212	237	155	275	259	259
ENSMUSG00000021483.7	57	226	99	196	144	172
ENSMUSG00000021484.7	3735	4026	2931	4190	4449	4756
ENSMUSG00000021485.13	187	280	137	217	194	273
ENSMUSG00000021486.6	5057	5552	3546	6439	4831	5911
ENSMUSG00000021488.7	5135	5583	5218	5067	4130	3550
ENSMUSG00000021490.10	0	0	0	0	0	0
ENSMUSG00000021492.15	0	0	0	0	0	0
ENSMUSG00000021493.15	914	1144	714	1131	997	1070
ENSMUSG00000021494.8	1839	1794	1522	2047	1747	1600
ENSMUSG00000021495.8	717	698	363	672	594	692
ENSMUSG00000021496.12	139	173	83	208	109	212
ENSMUSG00000021497.9	467	879	394	953	620	888
ENSMUSG00000021499.12	0	0	0	0	0	0
ENSMUSG00000021500.15	2677	2578	2291	2778	2290	2382
ENSMUSG00000021501.4	341	388	230	469	294	543
ENSMUSG00000021504.14	190	293	214	252	226	377
ENSMUSG00000021506.7	0	0	0	9	1	5
ENSMUSG00000021508.10	2	43	25	52	29	84
ENSMUSG00000021509.5	0	9	22	11	8	7
ENSMUSG00000021510.10	20	32	28	12	6	12
ENSMUSG00000021514.17	318	328	376	556	318	373
ENSMUSG00000021518.3	1343	1840	1338	1740	1400	1547
ENSMUSG00000021519.10	547	571	358	591	420	611
ENSMUSG00000021520.4	29	63	56	95	24	73
ENSMUSG00000021532.10	292	311	368	382	299	339
ENSMUSG00000021534.7	3	0	0	6	2	1
ENSMUSG00000021536.7	14	24	16	23	16	15
ENSMUSG00000021537.8	442	632	465	786	522	704
ENSMUSG00000021538.3	0	0	0	0	0	0
ENSMUSG00000021539.8	0	0	0	0	0	0
ENSMUSG00000021540.16	1086	871	698	781	667	1041
ENSMUSG00000021541.13	0	0	0	0	0	0
ENSMUSG00000021545.4	0	0	0	0	0	0
ENSMUSG00000021546.17	23330	25735	18672	27335	18518	28862
ENSMUSG00000021548.10	439	552	483	682	522	705
ENSMUSG00000021549.13	524	469	308	438	376	492
ENSMUSG00000021550.5	493	638	353	655	355	550
ENSMUSG00000021552.6	119	129	100	105	124	113
ENSMUSG00000021553.13	0	0	7	2	3	5
ENSMUSG00000021555.14	913	974	861	1080	800	888
ENSMUSG00000021556.11	3163	3030	2977	3294	2942	2801
ENSMUSG00000021557.14	384	493	529	473	476	365
ENSMUSG00000021559.13	2313	2454	2074	2673	1846	1978
ENSMUSG00000021565.16	0	0	0	1	5	0
ENSMUSG00000021566.6	0	0	0	0	0	0
ENSMUSG00000021567.14	96	65	39	78	84	150
ENSMUSG00000021569.9	833	936	915	1298	1099	1211
ENSMUSG00000021572.8	259	298	205	216	237	335
ENSMUSG00000021573.14	1	11	4	10	3	7
ENSMUSG00000021575.15	0	4	0	0	3	3
ENSMUSG00000021576.5	828	1081	841	983	828	1076
ENSMUSG00000021577.13	4169	3189	4501	3672	4244	3342
ENSMUSG00000021578.16	525	297	411	450	434	342
ENSMUSG00000021579.4	0	0	4	8	6	4
ENSMUSG00000021583.6	0	6	2	0	6	13
ENSMUSG00000021585.8	118	230	178	138	170	131
ENSMUSG00000021587.4	0	13	5	0	0	8
ENSMUSG00000021589.12	171	228	113	143	144	165
ENSMUSG00000021590.6	0	0	0	0	0	0
ENSMUSG00000021591.7	379	401	399	533	362	514
ENSMUSG00000021592.15	45	30	30	25	22	42
ENSMUSG00000021594.10	54	80	62	75	119	147
ENSMUSG00000021595.18	7813	9108	6252	8929	6614	8368
ENSMUSG00000021596.16	0	0	0	0	0	0
ENSMUSG00000021597.16	112	82	48	99	42	91
ENSMUSG00000021598.8	1251	1464	779	1300	1088	1393
ENSMUSG00000021600.3	0	0	0	0	0	0
ENSMUSG00000021604.15	0	13	0	1	6	10
ENSMUSG00000021606.7	1365	2131	1301	2254	1493	2102
ENSMUSG00000021607.8	669	759	651	851	732	734
ENSMUSG00000021608.14	1716	1904	1430	1861	1991	2083
ENSMUSG00000021609.6	6	4	8	6	1	9
ENSMUSG00000021610.7	998	1013	820	1006	1006	1092
ENSMUSG00000021611.8	402	306	333	228	321	254
ENSMUSG00000021612.14	0	0	0	0	0	0
ENSMUSG00000021613.8	0	0	2	0	0	0
ENSMUSG00000021614.16	218	189	263	185	173	159
ENSMUSG00000021615.13	5	45	19	20	30	17
ENSMUSG00000021619.5	10	11	15	14	7	14
ENSMUSG00000021620.4	0	0	0	0	0	0
ENSMUSG00000021621.15	183	140	138	200	185	191
ENSMUSG00000021622.3	0	0	0	0	0	0
ENSMUSG00000021624.9	0	18	12	28	7	9
ENSMUSG00000021629.9	1045	1195	805	1228	1131	1375
ENSMUSG00000021631.8	0	0	0	0	0	0
ENSMUSG00000021635.13	511	676	585	663	511	700
ENSMUSG00000021636.14	54	85	58	122	61	97
ENSMUSG00000021638.12	136	123	96	117	114	133
ENSMUSG00000021639.16	862	1063	674	866	574	1067
ENSMUSG00000021640.5	0	0	2	0	0	0
ENSMUSG00000021643.14	35	58	27	121	70	144
ENSMUSG00000021645.16	1129	1273	1033	1753	1149	1775
ENSMUSG00000021646.8	559	556	507	749	597	844
ENSMUSG00000021647.6	0	0	0	0	0	0
ENSMUSG00000021650.6	1043	1178	780	1173	1015	1053
ENSMUSG00000021660.14	10102	11756	9186	13786	11843	13695
ENSMUSG00000021661.15	123	218	104	100	125	164
ENSMUSG00000021662.9	173	125	200	229	105	146
ENSMUSG00000021665.7	925	962	903	1214	1006	1185
ENSMUSG00000021666.16	1487	1411	1077	1509	1100	1223
ENSMUSG00000021668.14	79	147	95	147	97	199
ENSMUSG00000021669.14	762	430	505	571	551	525
ENSMUSG00000021670.14	1878	2149	2772	2270	2008	2312
ENSMUSG00000021671.8	555	770	537	811	726	862
ENSMUSG00000021675.4	0	0	0	0	0	0
ENSMUSG00000021676.9	286	264	218	310	214	298
ENSMUSG00000021678.8	2005	2849	2269	2936	1727	2651
ENSMUSG00000021679.3	0	0	0	0	0	0
ENSMUSG00000021680.7	0	0	1	4	3	3
ENSMUSG00000021681.8	2053	2662	1854	2581	1936	2107
ENSMUSG00000021684.16	0	0	4	14	8	4
ENSMUSG00000021685.11	0	1	2	0	0	0
ENSMUSG00000021686.4	1946	2401	1654	2304	1638	2145
ENSMUSG00000021687.14	437	545	380	453	373	454
ENSMUSG00000021690.9	606	830	558	676	592	739
ENSMUSG00000021692.8	986	1278	782	1420	817	1380
ENSMUSG00000021693.19	586	612	575	593	429	668
ENSMUSG00000021694.18	387	601	343	541	404	425
ENSMUSG00000021696.8	60	47	43	41	44	37
ENSMUSG00000021697.12	472	600	409	510	482	605
ENSMUSG00000021699.17	247	288	190	204	190	226
ENSMUSG00000021700.9	1	0	1	0	0	0
ENSMUSG00000021701.7	923	795	699	995	1118	1406
ENSMUSG00000021702.7	13	3	0	8	6	22
ENSMUSG00000021703.8	182	242	82	208	158	313
ENSMUSG00000021704.7	30	152	83	131	95	153
ENSMUSG00000021706.14	87	137	75	112	75	140
ENSMUSG00000021707.4	576	598	699	920	773	922
ENSMUSG00000021708.17	0	6	0	3	4	11
ENSMUSG00000021709.14	235	349	180	224	165	154
ENSMUSG00000021710.10	1191	1274	1205	1166	1035	1213
ENSMUSG00000021711.16	1009	1571	1067	1459	1148	1705
ENSMUSG00000021712.14	160	165	151	191	206	172
ENSMUSG00000021713.8	415	377	424	609	433	533
ENSMUSG00000021714.14	25	44	27	37	10	34
ENSMUSG00000021715.12	531	526	440	626	445	420
ENSMUSG00000021716.14	125	115	93	157	123	171
ENSMUSG00000021718.5	0	4	0	1	0	8
ENSMUSG00000021719.8	0	0	1	8	1	3
ENSMUSG00000021720.10	0	0	13	13	4	12
ENSMUSG00000021721.4	0	0	0	0	1	0
ENSMUSG00000021725.8	0	0	7	13	13	31
ENSMUSG00000021728.7	667	1370	708	1843	756	1923
ENSMUSG00000021730.8	0	8	1	0	0	16
ENSMUSG00000021731.9	1386	1559	958	1717	1370	1867
ENSMUSG00000021732.14	62	103	83	148	74	158
ENSMUSG00000021733.9	434	692	525	707	348	683
ENSMUSG00000021737.3	1713	1731	1312	1975	1767	2080
ENSMUSG00000021738.4	137	171	172	172	173	171
ENSMUSG00000021741.3	0	0	0	0	0	0
ENSMUSG00000021743.5	0	0	0	0	1	0
ENSMUSG00000021745.13	1398	2040	1020	2081	914	1622
ENSMUSG00000021747.11	399	516	232	288	365	298
ENSMUSG00000021748.8	2466	3217	2546	4160	2873	4247
ENSMUSG00000021749.5	0	0	2	1	2	0
ENSMUSG00000021750.15	0	0	4	2	0	2
ENSMUSG00000021751.13	0	0	0	0	0	0
ENSMUSG00000021752.12	133	241	110	169	142	161
ENSMUSG00000021754.17	973	975	803	887	897	977
ENSMUSG00000021756.12	2212	2936	2050	2431	1780	2437
ENSMUSG00000021758.13	353	457	288	272	266	380
ENSMUSG00000021759.13	307	461	396	524	473	535
ENSMUSG00000021760.3	0	8	4	5	2	0
ENSMUSG00000021763.16	277	380	318	318	286	357
ENSMUSG00000021764.6	555	691	426	786	531	698
ENSMUSG00000021765.7	59	19	51	53	52	60
ENSMUSG00000021767.16	6260	5474	4367	4380	4547	3526
ENSMUSG00000021768.15	0	0	0	0	5	0
ENSMUSG00000021770.10	797	985	707	702	728	966
ENSMUSG00000021771.13	11427	13426	8272	14810	10074	13975
ENSMUSG00000021772.14	202	176	95	166	155	169
ENSMUSG00000021773.10	134	249	173	240	240	272
ENSMUSG00000021774.12	674	776	447	852	682	1018
ENSMUSG00000021775.10	376	275	246	247	239	318
ENSMUSG00000021779.16	2	4	2	12	2	14
ENSMUSG00000021782.14	2659	2333	2523	1956	2237	1524
ENSMUSG00000021785.7	395	446	184	384	302	451
ENSMUSG00000021786.12	94	104	60	50	71	91
ENSMUSG00000021789.14	0	0	0	0	0	0
ENSMUSG00000021790.12	0	0	0	0	0	0
ENSMUSG00000021791.6	0	0	9	0	0	0
ENSMUSG00000021792.15	220	287	185	372	245	334
ENSMUSG00000021794.15	10617	13435	8968	16493	10684	17395
ENSMUSG00000021795.9	14	0	18	24	28	28
ENSMUSG00000021796.14	427	566	402	492	366	652
ENSMUSG00000021797.1	0	0	0	0	0	0
ENSMUSG00000021798.13	18	32	33	19	34	31
ENSMUSG00000021799.8	0	8	0	7	5	0
ENSMUSG00000021803.9	16	29	14	19	29	13
ENSMUSG00000021804.5	0	0	0	0	0	0
ENSMUSG00000021806.3	8007	10382	6849	12083	6039	8951
ENSMUSG00000021807.5	4103	5023	3211	5231	3650	5170
ENSMUSG00000021809.9	55	29	28	23	32	64
ENSMUSG00000021810.2	2638	2733	1985	2573	2083	2650
ENSMUSG00000021811.6	1478	1749	1318	2199	1863	2188
ENSMUSG00000021814.16	1437	1610	1206	1663	1282	1827
ENSMUSG00000021815.3	0	11	8	2	0	4
ENSMUSG00000021816.10	1683	1516	922	1701	1024	1877
ENSMUSG00000021819.10	2014	2079	1548	2136	1729	2035
ENSMUSG00000021820.16	500	640	442	709	535	620
ENSMUSG00000021822.2	0	2	9	13	14	16
ENSMUSG00000021823.9	2403	2904	2476	2646	2111	2242
ENSMUSG00000021824.12	439	590	632	711	424	544
ENSMUSG00000021830.13	105	70	96	97	109	81
ENSMUSG00000021831.8	538	770	412	611	329	734
ENSMUSG00000021832.7	890	1362	1126	1420	865	1294
ENSMUSG00000021835.14	1584	2136	1982	2976	1411	1403
ENSMUSG00000021838.16	54	44	46	113	55	122
ENSMUSG00000021840.16	4925	5295	4229	4864	4000	4617
ENSMUSG00000021843.16	1139	1200	1454	1964	1173	1419
ENSMUSG00000021846.8	181	224	184	161	193	168
ENSMUSG00000021848.15	153	190	95	244	71	273
ENSMUSG00000021850.13	0	0	1	0	0	0
ENSMUSG00000021852.13	6	6	16	7	13	1
ENSMUSG00000021866.15	1853	2227	1489	2193	1932	1835
ENSMUSG00000021867.16	0	0	0	0	0	0
ENSMUSG00000021868.6	2595	3419	2413	3722	2498	3561
ENSMUSG00000021870.17	2325	2450	1594	2300	1835	2428
ENSMUSG00000021871.17	1364	1731	1941	2731	1554	1767
ENSMUSG00000021872.7	0	0	0	0	0	0
ENSMUSG00000021874.12	5	16	1	11	4	3
ENSMUSG00000021876.14	24	11	23	32	30	23
ENSMUSG00000021877.11	5154	5929	3751	6788	4917	7129
ENSMUSG00000021879.12	0	0	1	3	4	4
ENSMUSG00000021880.6	0	0	0	0	3	0
ENSMUSG00000021884.17	46	125	64	92	134	101
ENSMUSG00000021886.7	0	0	0	0	0	0
ENSMUSG00000021890.5	2476	2519	2514	2732	2360	2886
ENSMUSG00000021891.7	895	726	711	958	724	1055
ENSMUSG00000021892.14	115	22	68	60	66	46
ENSMUSG00000021893.13	457	623	408	476	385	610
ENSMUSG00000021895.9	168	182	371	298	271	297
ENSMUSG00000021898.14	0	2	0	1	3	0
ENSMUSG00000021900.10	175	141	115	143	142	140
ENSMUSG00000021901.10	3748	4064	2926	3831	3434	4752
ENSMUSG00000021902.6	58	122	56	66	71	107
ENSMUSG00000021903.11	0	0	0	0	0	0
ENSMUSG00000021904.5	0	15	5	7	7	4
ENSMUSG00000021905.13	821	1046	730	1232	887	1182
ENSMUSG00000021906.13	995	1468	1138	1558	1152	1639
ENSMUSG00000021907.12	0	0	0	6	0	0
ENSMUSG00000021908.9	6	0	1	1	1	0
ENSMUSG00000021910.15	9836	9560	6896	8793	7744	7168
ENSMUSG00000021911.15	1594	1299	1212	1357	1303	1451
ENSMUSG00000021913.7	2619	2481	2319	2621	2212	2403
ENSMUSG00000021916.15	118	135	78	122	112	167
ENSMUSG00000021917.14	455	701	448	642	476	584
ENSMUSG00000021918.9	513	427	420	473	471	423
ENSMUSG00000021919.7	1	0	0	0	3	0
ENSMUSG00000021922.15	0	1	0	0	1	0
ENSMUSG00000021927.7	3	1	9	6	7	1
ENSMUSG00000021928.8	248	358	224	275	250	343
ENSMUSG00000021929.8	2142	1877	1919	2319	1866	2296
ENSMUSG00000021930.14	174	241	164	233	230	279
ENSMUSG00000021932.13	544	651	266	590	376	689
ENSMUSG00000021933.11	0	0	0	0	0	0
ENSMUSG00000021936.13	552	577	416	625	443	722
ENSMUSG00000021938.11	1917	2202	1508	2109	1931	2140
ENSMUSG00000021939.7	1922	2095	1473	2064	2197	2373
ENSMUSG00000021940.9	34	6	2	5	11	12
ENSMUSG00000021943.6	0	1	0	7	3	0
ENSMUSG00000021944.15	250	376	211	672	411	773
ENSMUSG00000021945.8	707	636	832	695	531	921
ENSMUSG00000021947.10	77	190	94	172	118	187
ENSMUSG00000021948.15	745	704	440	678	609	559
ENSMUSG00000021950.15	67	23	24	45	42	55
ENSMUSG00000021951.5	132	219	198	217	212	216
ENSMUSG00000021952.15	805	791	924	690	495	619
ENSMUSG00000021953.14	13259	15420	13345	18408	17044	17407
ENSMUSG00000021957.6	14403	12798	11640	19547	15650	15908
ENSMUSG00000021958.4	216	328	320	430	391	376
ENSMUSG00000021959.15	114	199	135	172	146	131
ENSMUSG00000021961.5	0	0	0	0	0	0
ENSMUSG00000021962.8	2101	2149	1467	1708	1602	1779
ENSMUSG00000021963.16	5066	6097	3603	8274	4815	7737
ENSMUSG00000021965.2	922	998	818	1175	916	1324
ENSMUSG00000021966.7	0	0	0	0	0	0
ENSMUSG00000021967.3	780	1067	588	1078	660	1396
ENSMUSG00000021969.7	436	498	536	693	413	696
ENSMUSG00000021972.14	670	806	588	603	535	546
ENSMUSG00000021973.8	436	432	202	418	364	398
ENSMUSG00000021974.14	0	0	0	0	0	0
ENSMUSG00000021975.7	1015	812	835	975	1009	836
ENSMUSG00000021977.11	0	0	0	0	0	0
ENSMUSG00000021978.8	2112	2325	1439	1886	1832	2012
ENSMUSG00000021981.9	147	160	144	150	122	101
ENSMUSG00000021982.13	141	164	160	171	158	245
ENSMUSG00000021983.15	0	3	1	3	7	17
ENSMUSG00000021986.7	4	13	1	2	3	1
ENSMUSG00000021987.8	774	829	793	949	944	1088
ENSMUSG00000021990.15	969	1087	1014	1041	933	739
ENSMUSG00000021991.8	5	12	2	5	10	7
ENSMUSG00000021993.9	335	417	306	372	292	364
ENSMUSG00000021994.14	35	3	21	16	18	20
ENSMUSG00000021996.16	813	1142	612	1336	634	1036
ENSMUSG00000021997.4	2	0	0	0	0	3
ENSMUSG00000021998.16	16	1	24	16	18	13
ENSMUSG00000021999.8	0	0	1	3	0	0
ENSMUSG00000022000.10	1584	1860	1026	1601	1157	1034
ENSMUSG00000022002.1	0	0	0	0	0	0
ENSMUSG00000022003.6	540	621	334	438	358	496
ENSMUSG00000022008.3	647	477	690	619	713	499
ENSMUSG00000022009.1	1988	2046	1340	2210	1453	2255
ENSMUSG00000022010.19	8461	10843	5241	9308	5574	9633
ENSMUSG00000022012.8	943	1136	1247	1594	988	1102
ENSMUSG00000022013.3	302	417	275	415	262	442
ENSMUSG00000022014.14	0	0	0	0	0	0
ENSMUSG00000022015.8	36	24	88	39	87	33
ENSMUSG00000022016.15	773	1090	754	828	532	760
ENSMUSG00000022018.7	0	8	10	3	7	26
ENSMUSG00000022019.15	215	226	175	214	186	224
ENSMUSG00000022020.14	404	417	310	425	282	439
ENSMUSG00000022021.13	726	849	510	820	603	697
ENSMUSG00000022022.2	44	104	87	114	94	101
ENSMUSG00000022023.5	336	414	270	394	346	426
ENSMUSG00000022024.9	2424	3316	2009	3777	2357	3725
ENSMUSG00000022025.13	0	0	0	0	0	0
ENSMUSG00000022026.6	0	0	0	0	0	0
ENSMUSG00000022031.5	2895	2966	2268	3222	2627	3514
ENSMUSG00000022032.14	15	28	14	18	11	28
ENSMUSG00000022033.9	269	445	353	493	377	490
ENSMUSG00000022034.9	995	1103	794	1192	747	1527
ENSMUSG00000022035.5	414	497	401	463	361	453
ENSMUSG00000022037.14	613	1074	512	1233	901	1107
ENSMUSG00000022039.5	0	0	0	0	0	0
ENSMUSG00000022040.7	73	129	88	126	185	166
ENSMUSG00000022041.10	1	0	0	0	2	0
ENSMUSG00000022043.18	2539	3308	1340	2506	2322	3164
ENSMUSG00000022044.14	0	0	0	0	1	0
ENSMUSG00000022048.8	163	162	182	171	197	185
ENSMUSG00000022051.15	1317	1349	1165	1372	1067	1465
ENSMUSG00000022052.8	2754	2538	1833	3086	2281	3225
ENSMUSG00000022053.13	0	0	2	1	5	1
ENSMUSG00000022054.11	184	296	263	588	177	295
ENSMUSG00000022055.7	584	698	512	939	527	805
ENSMUSG00000022056.8	0	0	0	0	0	0
ENSMUSG00000022057.7	0	0	0	0	0	0
ENSMUSG00000022061.8	0	11	3	11	22	15
ENSMUSG00000022064.9	247	203	170	171	177	231
ENSMUSG00000022066.16	0	0	0	0	0	0
ENSMUSG00000022070.6	865	1086	756	1082	882	962
ENSMUSG00000022074.5	746	923	732	1011	856	1108
ENSMUSG00000022075.6	700	772	542	726	619	665
ENSMUSG00000022076.9	0	0	0	0	0	0
ENSMUSG00000022085.3	0	0	0	0	0	0
ENSMUSG00000022089.8	236	245	192	206	299	280
ENSMUSG00000022090.10	45	37	35	48	41	25
ENSMUSG00000022091.5	469	399	276	289	324	183
ENSMUSG00000022092.10	82	117	71	128	76	167
ENSMUSG00000022094.15	1829	2045	1893	2528	1527	1780
ENSMUSG00000022095.9	1349	1130	748	1042	885	832
ENSMUSG00000022096.14	129	106	99	89	157	111
ENSMUSG00000022097.3	0	0	0	0	0	0
ENSMUSG00000022098.9	234	287	192	300	200	252
ENSMUSG00000022099.16	1431	1175	1159	1251	1207	985
ENSMUSG00000022100.13	2331	2642	2411	2576	2270	2633
